A,B,W
QHO60594,AQD20705,0.9964638653033404
QHO62877,QCX36701,0.9964628440617084
QHQ82464,QBZ96364,0.9964468074133754
QHO62107,QGW58043,0.9964464581561444
QHO60594,QBA57561,0.9964371393322312
QHI42199,AZM69212,0.9964335843586044
QHQ82464,QBP33437,0.9964300835590988
QHQ82464,BBH43140,0.9964255555377012
QHI42199,BBF67269,0.9964243982678336
QHI42199,QDC22690,0.9964220557323756
QHO62107,AZS59376,0.996421961524562
QHQ82464,AVO20691,0.9964091736017296
QHO62877,ATB53759,0.9964079612322676
QHQ82464,AXY92100,0.9963944404684748
QHQ82464,QBB00155,0.9963913875025848
QHO60594,AWK60435,0.9963893798622238
QHQ82464,QEV86420,0.9963884289083258
QHO62877,AEI85415,0.9963779110100094
QHO62107,QBF53952,0.9963689510083265
QHO62107,QDC12403,0.9963601803622756
QHI42199,BAR40134,0.9963564161160406
QHO62877,QBY34727,0.9963545194375686
QHO62877,QCT25630,0.9963399707089208
QHO62877,BBG21690,0.9963397977895088
QHO62877,AAX11708,0.9963377521598492
QHO62107,ASF57617,0.9963281189099672
QHO60594,QAX24563,0.9963015996160799
QHI42199,AFY09658,0.9962806093115816
QHI42199,AYP74352,0.9962722022873168
QHO60594,ALO52026,0.9962663472424936
QHI42199,QDA18954,0.9962530109984788
QHO60594,AAM68155,0.9962370215520118
QHN73795,APT70744,0.9961973949597808
QHO60594,AOS87295,0.99619577446367
QHO60594,QBO25675,0.9961950768619032
QHO60594,QBB20134,0.9961863727499156
QHN73795,AZS59401,0.9960796678681196
QHD43417,ABI36483,0.9960417452724024
QHQ71963,AYD38104,0.9960382764129808
QHN73795,QAT12846,0.9960304445721788
QHD43419,QCH43029,0.996023794101889
QHD43417,ABV47169,0.9960016730925358
QHN73795,ADX98783,0.995991521685284
QHD43417,AXI98950,0.9959677206665118
QHN73795,QBF29200,0.9959525947854054
QHD43417,AFN17388,0.9959406087287006
QHQ71963,QGA28617,0.9959290404663486
QHN73795,BBE10762,0.995926400200162
QHN73795,QDC12402,0.9958991292750234
QHN73795,BBB06630,0.9958898122593326
QHD43417,ACE75846,0.9958880867398616
QHN73795,ANN30184,0.9958783292869618
QHQ71963,ADY72086,0.9958447649623828
QHQ71963,AEI85394,0.9958434984173548
QHQ71963,ABV48703,0.9958415135849796
QHD43417,AAU09352,0.9958413104246608
QHD43417,QHB92972,0.9958381620572476
QHD43417,SPS88724,0.9958376115567824
QHQ71963,QCU80381,0.995825989363966
QHQ71963,QEF75644,0.9958234575227372
QHQ71963,AMS34881,0.9958124618593218
QHD43417,ASF62101,0.9957940415456278
QHD43419,QEI47655,0.9957757362285484
QHR84449,QCB91126,0.9957555162893902
QHQ71963,AYM50125,0.9957422403431221
QHR63260,YP_009067058,0.9957281544007672
QHD43419,AQS26467,0.9957276052033918
QHR84449,QCY59284,0.9957130680378964
QHQ71973,AAS97946,0.9956937279701432
QHR63260,AZQ20304,0.9956858827805758
QHD43419,AET74520,0.9956856367956908
QHD43419,AAX11707,0.9956752098697697
QHR63260,QBR34579,0.9956703767715048
QHD43419,ADM25890,0.9956694278286321
QHR63260,ATY71590,0.9956631379604532
QHR63260,BBG06785,0.9956599649196688
QHD43419,QDH08285,0.9956575225400626
QHR63260,QAU36193,0.9956492653201454
QHR63260,AAO46851,0.9956485580794966
QHR84449,QBF53399,0.9956412340433476
QHQ71973,QED93156,0.9956356878984024
QHR84449,AYU65254,0.9956307964512298
QHD43419,QGY98352,0.9956286931572924
QHR84449,AAX53540,0.9956262327297856
QHD43419,AAU08331,0.9956251649708168
QHR63260,QBQ53000,0.9956093121124224
QHR63260,BBI36834,0.9956070947275998
QHR84449,ACI90071,0.9955926718872568
QHR84449,QHN74898,0.9955674415792752
QHR84449,AYF58729,0.9955639842258442
QHR84449,QBP39334,0.9955611261128652
QHQ71973,AAN17197,0.9955423794973224
QHQ71973,AYO27148,0.9955402303698938
QHR63270,AYS80825,0.995538675049626
QHQ71973,ADB89826,0.9954999920974738
QHQ71973,QDH88591,0.9954921753103424
QHQ71973,ABI96153,0.995492145178432
QHQ71973,AAT73270,0.9954807121672576
QHQ71973,QBH72313,0.9954679198261775
QHR63270,AXU25433,0.9954166520080988
QHR63270,QBJ02060,0.9953517784550808
QHR63270,APD77096,0.9953465240281671
QHR63270,AYJ71426,0.9953286703716248
QHR63270,QED14979,0.9953282138439248
QHR63270,QBG80074,0.9953010023851072
QHR63270,BAF36542,0.9952980452302866
QHR63270,AAW64421,0.9952905148910256
QHR63280,QHQ72048,0.993144227055282
QHR63280,QEE83502,0.9930562308331572
QHD43423,BAG82341,0.9930418112957172
QHD43423,ADM86449,0.9928809078806228
QHR63280,QDH90737,0.9928468214575986
QHR63280,AUF38514,0.9928343102750944
QHR63280,QBB84931,0.9928263426230706
QHR63280,YP_005454240,0.9928127764923383
QHR63280,AAP81684,0.9927933441267632
QHR63280,QBB87124,0.992790057944242
QHR63280,QCA41804,0.9927895450199664
QHD43423,APT70674,0.9926974262179462
QHD43423,AAS45232,0.9926604561839352
QHD43423,QHD57329,0.9926190818528968
QHD43423,AXN59038,0.992582480787194
QHD43423,ACI90127,0.992565330865202
QHD43423,APD76549,0.992522977855192
QHD43423,ADH59770,0.9925209249181848
YP_009725295,QCY51155,0.9924341514149359
YP_009725295,AXG23111,0.9923601546135892
YP_009725295,AYN80750,0.9923593256950752
YP_009725295,AZG04195,0.9922567203068596
YP_009725295,AAX11705,0.9922329720288332
YP_009725295,QDA70133,0.9922229134317244
YP_009725295,ABI20949,0.9921846700770603
YP_009725295,QBL07109,0.9921797227217278
YP_009725295,AUX16840,0.9921518757883608
YP_009724389,QBB03448,0.9909405441098694
YP_009724389,QBB85228,0.9903141143880244
YP_009724389,BBF98777,0.9902487851884508
YP_009724389,QBJ02471,0.9901939059731584
YP_009724389,ANN24474,0.9901497936386372
YP_009724389,AAQ85716,0.9901051136902892
YP_009724389,AZL30930,0.9900931045393744
YP_009724389,AZL31045,0.9900625790496356
YP_009724389,QBA88237,0.9900323824249159
QHN73794,APB61437,0.9886921379766932
QHD43416,AAG23011,0.9885382402901556
QHD43416,QEJ74410,0.9885052397055472
QHN73794,QBB85061,0.9883444478260822
QHD43416,ACT21579,0.9882061902099792
QHD43416,AVE15834,0.98820171190835
QHN73794,QCT23267,0.9881967451710684
QHN73794,AAQ82581,0.9881933452155705
QHD43416,ACT84475,0.9881874510689806
QHD43416,AAM81333,0.9881667429241144
QHD43416,BAH22145,0.98815471980877
QHN73794,ANZ01234,0.9881504935952076
QHN73794,QBH22178,0.9881498889189684
QHD43416,QFU95868,0.9881165710221794
QHD43416,AAT39086,0.9881120521117406
QHN73794,YP_002308468,0.9880837908474788
QHN73794,QHG61296,0.988080892745104
QHN73794,QBB87128,0.9880671566561164
QHO62111,ADY72269,0.9865184049982711
QHO62111,QDZ59093,0.9865149112030503
QHO62111,AAM27159,0.9864913412485968
QHO62111,AFN07991,0.9864399376595372
QHO62111,AAK26926,0.9863167969304896
QHO62111,QBF53235,0.986253284169752
QHO62111,ADI99516,0.9862484844945258
QHO62111,QAT98142,0.986211650969149
QHO62111,AAR85688,0.9861433901644188
QHR63289,AAT64742,0.9843977108549712
QHO60603,QBC36472,0.9843446891166088
QHO60603,CAM83451,0.9842474504226472
QHO60603,ACI89700,0.9842158265658464
QHO60603,QCU54922,0.9842107433239572
QHO60603,ACY38341,0.9841997844710144
QHO60603,ACY46855,0.9841883306186596
QHO60603,AAV33221,0.9841678732140782
QHO60603,AAR23246,0.9841455654647218
QHO60603,AAY51941,0.9841443749997668
QHR63289,AAN74847,0.984055221039422
QHR63289,AAL05513,0.9839764990806384
QHR63289,AAF87466,0.9838549071269368
QHR63289,AST43456,0.9838496017153128
QHR63289,AAU06247,0.9838394000075841
QHR63289,AAN83974,0.9837943623529706
QHR63289,ADG08357,0.9837758470854356
QHR63289,ACJ26242,0.98375845539674
QHN73809,YP_512247,0.983580145351446
QHN73809,AYV62409,0.9835749607043032
QHN73809,QDK61364,0.9835015535221344
QHO62876,QBR94973,0.9834244548174162
QHN73809,ACX93291,0.9832192232733462
QHN73809,QBC75340,0.9831497267554042
QHN73809,QBB85588,0.9831409491668244
QHN73809,AAM46000,0.9830854175549794
QHN73809,AYV62397,0.9830793563124912
QHN73809,BAX35832,0.9830331149477028
QHO62876,QDA20735,0.982902008068125
QHO62876,QHI46579,0.9828960697813056
QHO62876,AAF23494,0.9826076418892176
QHO62876,AAP37543,0.9825815074211648
QHO62876,QCL08067,0.9825759765340388
QHO62876,AAU44933,0.9825039223196834
QHO62876,QBG79842,0.9824549703730324
QHO62876,QHQ82470,0.9824414397102676
QHQ71962,QEQ48532,0.9821330896837168
QHQ71962,ACD45728,0.9818280388140362
QHQ71962,AYX41594,0.9818229677048688
QHQ71962,CAM28518,0.9817608538970896
QHQ71962,QCY53202,0.9817499260689628
QHQ71962,AVV60775,0.981746501516109
QHQ71962,QCL08077,0.9817450528723872
QHQ71962,AXP07428,0.9817236610571222
QHQ71962,QCT26453,0.981721218380922
QHR63269,ATY69350,0.9814570651605341
QHR63269,ANP24224,0.9814346323062814
QHO62106,QBM05910,0.9814330582780948
QHO62106,AXG23111,0.9814304883624112
QHR63269,QBB85112,0.9813845953387546
QHR63269,QDK59834,0.9813191554672432
QHR63269,AYA43791,0.9812580525511408
QHO62106,QBB85660,0.9811657996733716
QHO62106,ATE80781,0.9811010590272662
QHR63269,QBB85519,0.9810486959819178
QHR63269,AYR17876,0.9810417967732701
QHR63269,AXN73525,0.9810308778920838
QHR63269,ATZ76594,0.9810108036594428
QHO62106,APD77136,0.9809197934509118
QHO62106,QDA76267,0.9808509373539216
QHR84448,ACD69240,0.9808334846162032
QHO62106,AXF47709,0.9808052501615768
QHQ82463,ANZ00266,0.9807504947637432
QHO62106,ASK12186,0.9807294865952979
QHQ82463,QBJ01961,0.9807245470877366
QHO62106,ACZ05252,0.9807161919845012
QHQ82463,AAW79655,0.9806934050437782
QHQ82463,AXE75649,0.9806644435899132
QHR84448,AVM80820,0.9805718372888366
QHQ82463,QDC12567,0.9805665470693156
QHQ82463,AAV91227,0.9805611478708016
QHQ82463,QCS38081,0.9805389784249644
QHR84448,AAM27154,0.9804539436428374
QHQ82463,QCS37756,0.9804419536024376
QHR84448,AAK82868,0.9804288133386146
QHQ82463,ANZ00262,0.9804272832667474
QHR84448,AAF35102,0.9804091042421199
QHR84448,QCL08022,0.9803718886271484
QHR84448,QBF44490,0.9802813258855588
QHR84448,CAE12113,0.9802755687150848
QHR84448,ASA45869,0.9801093164286389
QHR63249,AYL40775,0.9799440839893347
QHR63249,AAP94200,0.9796114319700112
QHR63249,AZO92807,0.9795928783958788
QHR63249,SYZ80167,0.9793815849264086
QHR63249,BBG58314,0.9793578064935178
QHR63249,ANG09301,0.9793264308031766
QHR63249,QDZ71388,0.9792545109526238
QHR63249,QBS17071,0.9792263352220134
QHR63249,AYU88804,0.9792234009973289
QHQ71972,AEF30660,0.9769125802423172
QHQ71972,AAO21322,0.9769038544730494
QHQ71972,APT70494,0.9767873737283967
QHQ71972,AAV84441,0.9767724607588196
QHQ71972,BAJ53312,0.9767613047845936
QHQ71972,AZL30983,0.9767239694810002
QHQ71972,APT70493,0.9766986983117528
QHQ71972,QBJ02423,0.9766765497088816
QHQ71972,AAG15282,0.9766230512450949
QHR63259,APA21120,0.9765854652504165
QHR63259,AAQ85795,0.9760210551455822
QHR63259,ANS56758,0.9759006909555856
QHR63259,QDH87441,0.9756416617638368
QHR63259,APG39176,0.9756308486167832
QHR63259,AFE81199,0.97562398956048
QHR63259,BBC44550,0.975623832336304
QHR63259,ADY16607,0.9755214496329341
QHR63259,AAN28372,0.975425866274864
QHR63279,AHB52286,0.9744267149130404
QHR63279,ABV47898,0.9743360674132376
QHR63279,QDA20945,0.9743190334673928
QHR63279,AVH80951,0.9742815862739592
QHR63279,AQY61324,0.9742088462559472
QHR63279,BAJ24943,0.9741739814629736
QHR63279,ASU92034,0.9741074096720984
QHR63279,BBF67087,0.9740833504181664
QHR63279,AFV40238,0.9740733767423896
QHD43415,YP_009336769,0.9677735469263972
QHD43415,ARG43839,0.96766030461237
QHD43415,AWX67771,0.9671053199454904
QHD43415,QHD26473,0.966689253648322
QHD43415,QBL14337,0.966661852717178
QHD43415,ALA49439,0.9665761094396076
QHD43415,AKO83886,0.9664044874021656
QHD43415,AST40052,0.9663113563975768
QHD43415,AFM83259,0.9662868427592244
CNA0007332,MH459998,0.690189203
CNA0007332,LC460153,0.67929568
CNA0007332,MH394858,0.678235467
CNA0007332,MG525058,0.67741427
CNA0007332,AF379476,0.6716290509999999
CNA0007332,MF141762,0.669308155
CNA0007332,MH460126,0.668764377
CNA0007332,MK210602,0.668387903
CNA0007332,LC460119,0.66689608
CNA0007332,AB516711,0.665464325
CNA0007333,NC_029555,0.622053381
CNA0007333,MN896984,0.613583885
CNA0007333,MN650887,0.609521463
CNA0007333,MF373720,0.6059529379999999
CNA0007333,MN650886,0.601310154
CNA0007333,MN635798,0.600859431
CNA0007333,LC498492,0.5867843979999999
CNA0007333,MG963197,0.579521443
CNA0007333,MN055628,0.576886098
CNA0007333,MK290734,0.571676339
CNA0007334,AY643405,0.688999472
CNA0007334,AY927411,0.688808502
CNA0007334,CY108283,0.685256112
CNA0007334,MK328808,0.683333876
CNA0007334,KY344281,0.6832219009999999
CNA0007334,MH459763,0.682735234
CNA0007334,MH460018,0.68194776
CNA0007334,MK069275,0.679379483
CNA0007334,MK328811,0.678537726
CNA0007334,MH460386,0.678390081
CNA0007335,MH459773,0.6487248520000001
CNA0007335,CY084426,0.645279382
CNA0007335,AF388449,0.644618528
CNA0007335,MG738968,0.640548291
CNA0007335,KY885729,0.640112954
CNA0007335,AB545336,0.637557831
CNA0007335,KX112526,0.63434588
CNA0007335,KX353265,0.633435439
CNA0007335,KY566835,0.6315808279999999
CNA0007335,MK026588,0.630738644
GWHABKF00000000,MK319333,0.6937953840000001
GWHABKF00000000,MN018280,0.684897462
GWHABKF00000000,MK248857,0.6835939609999999
GWHABKF00000000,AY224838,0.6814457970000001
GWHABKF00000000,AY793224,0.6775766809999999
GWHABKF00000000,AY306016,0.6725045709999999
GWHABKF00000000,AF392972,0.6708560610000001
GWHABKF00000000,LN898349,0.669013831
GWHABKF00000000,MH094160,0.66855786
GWHABKF00000000,AY188190,0.66819327
GWHABKG00000000,AY766740,0.689916835
GWHABKG00000000,MH459970,0.67954129
GWHABKG00000000,MF317936,0.666196689
GWHABKG00000000,MH459619,0.666085446
GWHABKG00000000,AF521389,0.6608781770000001
GWHABKG00000000,AY314874,0.660753791
GWHABKG00000000,MH389875,0.6585734910000001
GWHABKG00000000,LT901926,0.657937058
GWHABKG00000000,AF107012,0.657565126
GWHABKG00000000,MK306742,0.656674498
GWHABKH00000000,LC496476,0.660446705
GWHABKH00000000,MN026182,0.63476841
GWHABKH00000000,AY450730,0.6338830089999999
GWHABKH00000000,MN006329,0.633584192
GWHABKH00000000,AY257452,0.631142973
GWHABKH00000000,AM502625,0.6278806229999999
GWHABKH00000000,MN031987,0.626907958
GWHABKH00000000,MH878973,0.626379375
GWHABKH00000000,AB307536,0.626204984
GWHABKH00000000,MH106455,0.625974619
GWHABKI00000000,MF160170,0.709761599
GWHABKI00000000,MN006276,0.700496398
GWHABKI00000000,KX232369,0.697582148
GWHABKI00000000,MK873344,0.6887242140000001
GWHABKI00000000,MF802736,0.6883914320000001
GWHABKI00000000,MK436620,0.688346872
GWHABKI00000000,AY180806,0.6853869359999999
GWHABKI00000000,MH204166,0.684974208
GWHABKI00000000,AY574090,0.681927725
GWHABKI00000000,MF160207,0.681521443
GWHABKJ00000000,MK139098,0.622142628
GWHABKJ00000000,AY676385,0.613907813
GWHABKJ00000000,MG969458,0.609014584
GWHABKJ00000000,MH513862,0.603343224
GWHABKJ00000000,MH106455,0.600751693
GWHABKJ00000000,MG875439,0.600600467
GWHABKJ00000000,MH454237,0.596555962
GWHABKJ00000000,AY342670,0.596323559
GWHABKJ00000000,AY634273,0.595579513
GWHABKJ00000000,MH934952,0.594735065
GWHABKK00000000,MH459627,0.709820483
GWHABKK00000000,AF466434,0.701260705
GWHABKK00000000,AY712890,0.6978441999999999
GWHABKK00000000,LC049419,0.697468682
GWHABKK00000000,LC209709,0.697202511
GWHABKK00000000,KT894886,0.6969877520000001
GWHABKK00000000,CY129519,0.695160641
GWHABKK00000000,MH271375,0.694565775
GWHABKK00000000,MF919233,0.6941643890000001
GWHABKK00000000,KT956093,0.69386871
GWHABKL00000000,AY766740,0.6698336429999999
GWHABKL00000000,AY548728,0.6619327970000001
GWHABKL00000000,MH622977,0.66186298
GWHABKL00000000,AY767747,0.659814323
GWHABKL00000000,MH459524,0.656439973
GWHABKL00000000,AY580946,0.653661155
GWHABKL00000000,AY272477,0.653438898
GWHABKL00000000,LC468764,0.649334476
GWHABKL00000000,AY194613,0.649330355
GWHABKL00000000,MN006296,0.6480805829999999
GWHABKM00000000,LC123656,0.625552942
GWHABKM00000000,AY968684,0.621274474
GWHABKM00000000,AJ577224,0.620578243
GWHABKM00000000,AY524639,0.616588339
GWHABKM00000000,MF986181,0.616330045
GWHABKM00000000,AY835712,0.611195119
GWHABKM00000000,MH921737,0.611018507
GWHABKM00000000,MG875457,0.610679588
GWHABKM00000000,LT902174,0.609959504
GWHABKM00000000,LT596029,0.608551755
GWHABKN00000000,AY311200,0.6599880539999999
GWHABKN00000000,AY379601,0.654626258
GWHABKN00000000,KR824612,0.654017816
GWHABKN00000000,AM502620,0.652784736
GWHABKN00000000,AF515979,0.649756624
GWHABKN00000000,AY272706,0.648795723
GWHABKN00000000,AY391582,0.647865158
GWHABKN00000000,AY272703,0.6466472520000001
GWHABKN00000000,AY257086,0.646009025
GWHABKN00000000,AF547591,0.644045771
GWHABKO00000000,MG019047,0.710212505
GWHABKO00000000,MK628459,0.704473927
GWHABKO00000000,KY379152,0.701649718
GWHABKO00000000,MK319300,0.700422757
GWHABKO00000000,MK873307,0.697566866
GWHABKO00000000,MF774293,0.6972349409999999
GWHABKO00000000,MK306774,0.6929848829999999
GWHABKO00000000,LC030053,0.689661724
GWHABKO00000000,KR076581,0.689659905
GWHABKO00000000,MG677692,0.6886883090000001
GWHABKP00000000,MH459541,0.637741271
GWHABKP00000000,MH459854,0.6031211710000001
GWHABKP00000000,MF979113,0.602636885
GWHABKP00000000,MH916777,0.60080728
GWHABKP00000000,MH151953,0.600554361
GWHABKP00000000,MG892413,0.598265881
GWHABKP00000000,MG892447,0.59216637
GWHABKP00000000,KF933916,0.591757153
GWHABKP00000000,MK379556,0.5914639620000001
GWHABKP00000000,MG892475,0.590558264
GWHABKS00000000,MG595945,0.685785902
GWHABKS00000000,MG595932,0.679004932
GWHABKS00000000,MF160160,0.667987846
GWHABKS00000000,MG595950,0.666716886
GWHABKS00000000,KX111894,0.663936504
GWHABKS00000000,AF379125,0.663286716
GWHABKS00000000,AF339319,0.662772018
GWHABKS00000000,KX257504,0.661667604
GWHABKS00000000,AB307618,0.6601119089999999
GWHABKS00000000,MG595930,0.659405175
GWHABKW00000000,NC_030658,0.672005922
GWHABKW00000000,MG995721,0.660694335
GWHABKW00000000,NC_029563,0.659354345
GWHABKW00000000,NC_029553,0.6559916889999999
GWHABKW00000000,NC_029549,0.6506286020000001
GWHABKW00000000,KR608272,0.646470195
GWHABKW00000000,MF766024,0.640270271
GWHABKW00000000,NC_029555,0.638825436
GWHABKW00000000,MN635798,0.6359965
GWHABKW00000000,LC498492,0.634634033
LC521925,AY749425,0.6965462
LC521925,MN301104,0.694028415
LC521925,KY913326,0.687098343
LC521925,AY643405,0.680326141
LC521925,KY865967,0.6762185270000001
LC521925,AY739666,0.6741110140000001
LC521925,LC209722,0.6739261059999999
LC521925,KX111961,0.6738446779999999
LC521925,LC123666,0.6736976809999999
LC521925,LC428161,0.673632288
LC522350,MK873386,0.932979156
LC522350,MN058710,0.909475379
LC522350,MK496905,0.905823868
LC522350,MN059860,0.904156368
LC522350,LC123630,0.90213324
LC522350,MN809625,0.902008249
LC522350,MK382375,0.900877456
LC522350,MN718831,0.899012725
LC522350,AY216941,0.8989291070000001
LC522350,MH259296,0.898542356
LC522972,AY272318,0.674824235
LC522972,MG875443,0.6747453520000001
LC522972,CY082577,0.670186265
LC522972,AY835743,0.669912402
LC522972,AY272296,0.667930254
LC522972,AF493220,0.667084306
LC522972,AY314885,0.666682168
LC522972,MN163904,0.666391139
LC522972,AY673844,0.666373668
LC522972,MK328879,0.663327668
LC522973,KY566283,0.659686067
LC522973,MH459763,0.6439180879999999
LC522973,CY090640,0.639449513
LC522973,AY272503,0.638956703
LC522973,AY381931,0.638521993
LC522973,AY272842,0.635481757
LC522973,KR675384,0.6342574670000001
LC522973,AF390742,0.633823226
LC522973,AY343846,0.632377424
LC522973,LC468654,0.629008094
LC522974,AB516714,0.636400465
LC522974,MK310648,0.634752016
LC522974,AB516710,0.627166624
LC522974,MK319457,0.626810737
LC522974,KX111914,0.625941747
LC522974,AB516735,0.622403941
LC522974,KX356963,0.618296975
LC522974,MN960242,0.6166862129999999
LC522974,MH754188,0.616646252
LC522974,MH752181,0.616198457
LC522975,LC460138,0.671107935
LC522975,LC468661,0.666510983
LC522975,LC037652,0.665736835
LC522975,AY189167,0.66033652
LC522975,LC468515,0.65889093
LC522975,LC468499,0.657993769
LC522975,LC105224,0.653394357
LC522975,AY170245,0.653335013
LC522975,AY151810,0.653278103
LC522975,LC123637,0.65324108
LC523807,LC495419,0.882941706
LC523807,LC495420,0.878353377
LC523807,MN759254,0.874411607
LC523807,MN253536,0.8696590120000001
LC523807,LC495423,0.865425212
LC523807,AB284071,0.864243132
LC523807,MN253540,0.8634009559999999
LC523807,MN253531,0.862946295
LC523807,MN253502,0.86189792
LC523807,LC123653,0.8606402040000001
LC523808,LC123687,0.8705680309999999
LC523808,LC495419,0.868359441
LC523808,MN253502,0.863503735
LC523808,AB284070,0.862049292
LC523808,LC123635,0.85753385
LC523808,LC495423,0.855958936
LC523808,LC043218,0.8530885490000001
LC523808,MN253540,0.852724998
LC523808,MN022919,0.851488166
LC523808,MN759254,0.849049849
LC523809,MN245718,0.8313157870000001
LC523809,LC480471,0.830325935
LC523809,LC043221,0.825671224
LC523809,MN960202,0.8250440659999999
LC523809,MN270990,0.8216803229999999
LC523809,MN253540,0.821495628
LC523809,MN253495,0.820680217
LC523809,MN960237,0.820385315
LC523809,MN960216,0.818507089
LC523809,MN253510,0.81721088
LC528232,MK587831,0.708669896
LC528232,AY311249,0.68958877
LC528232,KY181809,0.687874827
LC528232,MF474268,0.68685225
LC528232,MG640111,0.6859022909999999
LC528232,AY352216,0.68344863
LC528232,AJ560444,0.681284882
LC528232,KY181921,0.6807337840000001
LC528232,AF473781,0.679735236
LC528232,AY629517,0.678134543
LC528233,AF225749,0.668257855
LC528233,MK371384,0.665982521
LC528233,MN275290,0.6564570160000001
LC528233,MG575430,0.650616835
LC528233,MN275303,0.64890374
LC528233,MF109882,0.648297444
LC528233,KY885978,0.646259856
LC528233,MN018275,0.645944005
LC528233,MK306859,0.6458223710000001
LC528233,MH259273,0.64560539
MN908947,MN611523,0.8053897240000001
MN908947,MK071627,0.77206278
MN908947,MF426028,0.743621887
MN908947,KY994103,0.72207882
MN908947,KY994105,0.709898076
MN908947,MN551123,0.698981449
MN908947,MN626424,0.6851890620000001
MN908947,MK071631,0.6834904009999999
MN908947,MG190981,0.675234862
MN908947,MN541292,0.674311497
MN938384,MF766024,0.7134883540000001
MN938384,NC_029552,0.705423295
MN938384,NC_030745,0.693330565
MN938384,NC_029553,0.690649265
MN938384,MK462243,0.685862746
MN938384,NC_029549,0.6748969429999999
MN938384,MK462249,0.673098509
MN938384,NC_029052,0.6695220679999999
MN938384,NC_030292,0.6670224610000001
MN938384,NC_028806,0.660679076
MN938385,MK873377,0.909289854
MN938385,MK873341,0.907225555
MN938385,MN764889,0.892645116
MN938385,MK873306,0.8876790609999999
MN938385,MN814250,0.883799635
MN938385,MN814243,0.8835818459999999
MN938385,LC123690,0.882786651
MN938385,MH687076,0.88241077
MN938385,MN718831,0.881203107
MN938385,MK873318,0.880160422
MN938386,MH687076,0.90859661
MN938386,MK873344,0.908173295
MN938386,MK873356,0.89835421
MN938386,MH687085,0.8981187820000001
MN938386,MK873386,0.8973111090000001
MN938386,AF207110,0.8972699559999999
MN938386,MN809625,0.894742101
MN938386,AY390005,0.894732683
MN938386,AY272764,0.89395902
MN938386,MK873342,0.893923738
MN938387,MN156424,0.934343291
MN938387,MK496902,0.909587815
MN938387,MK873356,0.909310116
MN938387,MN156428,0.90920044
MN938387,AY272710,0.907846443
MN938387,AF462880,0.906499253
MN938387,AF466492,0.905523321
MN938387,AY272926,0.905508591
MN938387,MN058705,0.90546278
MN938387,KT876434,0.903664989
MN938388,MN059867,0.919001368
MN938388,MH259272,0.911877134
MN938388,MK873179,0.908575096
MN938388,MN156424,0.906737536
MN938388,AY194674,0.906294104
MN938388,AY272710,0.904861386
MN938388,AF462919,0.904553153
MN938388,AY390005,0.903950089
MN938388,MK209643,0.903856505
MN938388,MH356803,0.903736327
MN938389,MK873344,0.902087157
MN938389,MN059865,0.897013735
MN938389,MH259296,0.8941939459999999
MN938389,AF211076,0.892709168
MN938389,MN059868,0.892475195
MN938389,MK873179,0.8901333770000001
MN938389,MK873386,0.889903731
MN938389,MN043986,0.8889312540000001
MN938389,AF473728,0.888891544
MN938389,CY089842,0.8886719240000001
MN938390,LC123690,0.936958419
MN938390,AY272977,0.93347036
MN938390,AF207497,0.931187662
MN938390,MK873179,0.926796102
MN938390,CY089842,0.926567583
MN938390,AY390005,0.925490397
MN938390,MH259272,0.924767399
MN938390,AF473728,0.924014087
MN938390,MN156428,0.922571034
MN938390,AY194674,0.921268245
MN970003,MK246680,0.900420023
MN970003,MK248867,0.896612251
MN970003,MK873119,0.89283675
MN970003,MK873344,0.8860245379999999
MN970003,MK873179,0.879745563
MN970003,LC496475,0.8763478229999999
MN970003,MK248862,0.8755679479999999
MN970003,MN059867,0.8754904640000001
MN970003,MH106456,0.8743558659999999
MN970003,MG564343,0.87278846
MN970004,MK086422,0.8668814779999999
MN970004,MH106456,0.866667152
MN970004,MK873350,0.866402725
MN970004,MH215619,0.8640522909999999
MN970004,MN059867,0.863775563
MN970004,LC468693,0.8637320209999999
MN970004,MK873119,0.862534792
MN970004,MK873179,0.8613123420000001
MN970004,KT876434,0.861268915
MN970004,MK873356,0.8610443590000001
MN975262,NC_028806,0.666482145
MN975262,NC_030745,0.649718654
MN975262,NC_031759,0.64923275
MN975262,NC_029552,0.644521666
MN975262,MF766024,0.640952042
MN975262,NC_029553,0.640915661
MN975262,NC_029551,0.631492896
MN975262,NC_029052,0.631169055
MN975262,MK241812,0.630908641
MN975262,MG995693,0.628212274
MN975263,LC123634,0.898495807
MN975263,LC123637,0.892438301
MN975263,MN059865,0.887517455
MN975263,LC123690,0.887466645
MN975263,MG892451,0.8857146779999999
MN975263,MK873310,0.885595811
MN975263,MK873278,0.8853666020000001
MN975263,LC123638,0.885282075
MN975263,MN814242,0.884312402
MN975263,MN718834,0.8840823640000001
MN975264,MK873209,0.895286983
MN975264,MN718839,0.889026208
MN975264,LC123683,0.887434009
MN975264,MN896979,0.882349895
MN975264,MK873342,0.8792602279999999
MN975264,MK248869,0.873763312
MN975264,MN738740,0.8733730670000001
MN975264,MN814249,0.872072855
MN975264,MK873179,0.870117172
MN975264,MK873386,0.867703676
MN975265,LC123634,0.909995171
MN975265,LC123690,0.901225376
MN975265,MK873179,0.899857921
MN975265,MK873342,0.897043536
MN975265,MK873377,0.8958840770000001
MN975265,MN809625,0.895664245
MN975265,MK873294,0.894738857
MN975265,AF473728,0.89401957
